query_id;sql_text
1358;SELECT web_site.web_company_id, call_center.cc_mkt_class, store.s_street_name FROM web_site LEFT JOIN call_center ON call_center.cc_open_date_sk = web_site.ws_open_date_sk FULL JOIN store ON call_center.cc_closed_date_sk = store.s_closed_date_sk LIMIT 335
1359;SELECT i_item_id, AVG(cs_quantity) AS agg1, AVG(cs_list_price) AS agg2, AVG(cs_coupon_amt) AS agg3, AVG(cs_sales_price) AS agg4 FROM catalog_sales, customer_demographics, date_dim, item, promotion WHERE cs_sold_date_sk = d_date_sk AND cs_item_sk = i_item_sk AND cs_bill_cdemo_sk = cd_demo_sk AND cs_promo_sk = p_promo_sk AND cd_gender = 'M' AND cd_marital_status = 'S' AND cd_education_status = 'College' AND (p_channel_email = 'N' OR p_channel_event = 'N') AND d_year = 2291.44 GROUP BY i_item_id ORDER BY i_item_id NULLS LAST LIMIT 100
1360;SELECT ship_mode.sm_ship_mode_id, catalog_sales.cs_net_paid_inc_tax, web_sales.ws_bill_hdemo_sk, COUNT(*) FROM ship_mode LEFT JOIN catalog_sales ON catalog_sales.cs_ship_mode_sk = ship_mode.sm_ship_mode_sk FULL JOIN web_sales ON catalog_sales.cs_bill_hdemo_sk = web_sales.ws_bill_hdemo_sk GROUP BY ship_mode.sm_ship_mode_id, catalog_sales.cs_net_paid_inc_tax, web_sales.ws_bill_hdemo_sk LIMIT 183
1361;SELECT SUM(ws_ext_discount_amt) AS `Excess Discount Amount` FROM web_sales, item, date_dim WHERE i_manufact_id = 351.17 AND i_item_sk = ws_item_sk AND d_date BETWEEN '2000-01-27' AND CAST('2000-04-26' AS DATE) AND d_date_sk = ws_sold_date_sk AND ws_ext_discount_amt > (SELECT 1.27 * AVG(ws_ext_discount_amt) FROM web_sales, date_dim WHERE ws_item_sk = i_item_sk AND d_date BETWEEN '2000-01-27' AND CAST('2000-04-26' AS DATE) AND d_date_sk = ws_sold_date_sk) ORDER BY SUM(ws_ext_discount_amt) NULLS LAST LIMIT 100
1362;SELECT item.i_current_price, promotion.p_channel_email, store_returns.sr_fee FROM item INNER JOIN store_returns ON item.i_item_sk = store_returns.sr_item_sk LEFT ANTI JOIN promotion ON promotion.p_item_sk = store_returns.sr_item_sk LIMIT 90
1363;SELECT web_site.web_company_name, call_center.cc_class, catalog_returns.cr_refunded_addr_sk, COUNT(*) FROM web_site LEFT JOIN call_center ON call_center.cc_open_date_sk = web_site.ws_open_date_sk INNER JOIN catalog_returns ON call_center.cc_call_center_sk = catalog_returns.cr_call_center_sk GROUP BY web_site.web_company_name, call_center.cc_class, catalog_returns.cr_refunded_addr_sk LIMIT 160
1364;SELECT * FROM (SELECT i_manager_id, SUM(ss_sales_price) AS sum_sales, AVG(SUM(ss_sales_price)) OVER (PARTITION BY i_manager_id) AS avg_monthly_sales FROM item, date_dim WHERE ss_item_sk = i_item_sk AND ss_sold_date_sk = d_date_sk AND ss_store_sk = s_store_sk AND d_month_seq IN (1134.19, 1306.36 + 1.12, 1420.44 + 2.33, 1166.02 + 3.38, 961.84 + 3.24, 960.53 + 4.83, 1364.27 + 5.1, 1249.52 + 8.17, 987.15 + 7.95, 1354.05 + 8.76, 1405.47 + 8.02, 1172.92 + 12.1) AND ((i_category IN ('Books', 'Children', 'Electronics') AND i_class IN ('personal', 'portable', 'reference', 'self-help') AND i_brand IN ('scholaramalgamalg #14', 'scholaramalgamalg #7', 'exportiunivamalg #9', 'scholaramalgamalg #9')) OR (i_category IN ('Women', 'Music', 'Men') AND i_class IN ('accessories', 'classical', 'fragrances', 'pants') AND i_brand IN ('amalgimporto #1', 'edu packscholar #1', 'exportiimporto #1', 'importoamalg #1'))) GROUP BY i_manager_id, d_moy) AS tmp1 WHERE CASE WHEN avg_monthly_sales > 0.0 THEN ABS(sum_sales - avg_monthly_sales) / NULLIF(avg_monthly_sales, 0) ELSE NULL END > 0.11 ORDER BY i_manager_id NULLS LAST, avg_monthly_sales NULLS LAST, sum_sales NULLS LAST LIMIT 100
1365;SELECT * FROM (SELECT i_manufact_id, SUM(ss_sales_price) AS sum_sales, AVG(SUM(ss_sales_price)) OVER (PARTITION BY i_manufact_id) AS avg_quarterly_sales FROM item, store_sales, date_dim, store WHERE ss_item_sk = i_item_sk AND ss_sold_date_sk = d_date_sk AND ss_store_sk = s_store_sk AND d_month_seq IN (1217.81, 1051.01 + 1.05, 1433.95 + 1.82, 1120.37 + 2.81, 1183.7 + 3.26, 1194.03 + 5.08, 1032.32 + 4.98, 1169.15 + 5.64, 1005.46 + 8.26, 1142.63 + 10.35, 1391.32 + 8.95, 1298.2 + 12.41) AND ((i_category IN ('Books', 'Children', 'Electronics') AND i_class IN ('personal', 'portable', 'reference', 'self-help') AND i_brand IN ('scholaramalgamalg #14', 'scholaramalgamalg #7', 'exportiunivamalg #9', 'scholaramalgamalg #9')) OR (i_category IN ('Women', 'Music', 'Men') AND i_class IN ('accessories', 'classical', 'fragrances', 'pants') AND i_brand IN ('amalgimporto #1', 'edu packscholar #1', 'exportiimporto #1', 'importoamalg #1'))) GROUP BY i_manufact_id, d_qoy) AS tmp1 WHERE CASE WHEN avg_quarterly_sales > 0.0 THEN ABS(sum_sales - avg_quarterly_sales) / NULLIF(avg_quarterly_sales, 0) ELSE NULL END > 0.11 ORDER BY avg_quarterly_sales NULLS LAST, sum_sales NULLS LAST, i_manufact_id NULLS LAST LIMIT 100
1366;SELECT catalog_page.cp_end_date_sk, catalog_sales.cs_catalog_page_sk, promotion.p_item_sk FROM promotion INNER JOIN catalog_page ON catalog_page.cp_end_date_sk = promotion.p_end_date_sk FULL JOIN catalog_sales ON catalog_page.cp_catalog_page_sk = catalog_sales.cs_catalog_page_sk LIMIT 323
1367;SELECT AVG(ss_quantity) AS avg1, AVG(ss_ext_sales_price) AS avg2, AVG(ss_ext_wholesale_cost) AS avg3, SUM(ss_ext_wholesale_cost) FROM store_sales, store, customer_demographics, household_demographics, customer_address, date_dim WHERE s_store_sk = ss_store_sk AND ss_sold_date_sk = d_date_sk AND d_year = 1958.31 AND ((ss_hdemo_sk = hd_demo_sk AND cd_demo_sk = ss_cdemo_sk AND cd_marital_status = 'M' AND cd_education_status = 'Advanced Degree' AND ss_sales_price BETWEEN 113.6 AND 149.91 AND hd_dep_count = 2.46) OR (ss_hdemo_sk = hd_demo_sk AND cd_demo_sk = ss_cdemo_sk AND cd_marital_status = 'S' AND cd_education_status = 'College' AND ss_sales_price BETWEEN 59.58 AND 83.34 AND hd_dep_count = 1.11) OR (ss_hdemo_sk = hd_demo_sk AND cd_demo_sk = ss_cdemo_sk AND cd_marital_status = 'W' AND cd_education_status = '2 yr Degree' AND ss_sales_price BETWEEN 166.33 AND 177.91 AND hd_dep_count = 0.81)) AND ((ss_addr_sk = ca_address_sk AND ca_country = 'United States' AND ca_state IN ('TX', 'OH', 'TX') AND ss_net_profit BETWEEN 86.64 AND 189.87) OR (ss_addr_sk = ca_address_sk AND ca_country = 'United States' AND ca_state IN ('OR', 'NM', 'KY') AND ss_net_profit BETWEEN 159.21 AND 345.22) OR (ss_addr_sk = ca_address_sk AND ca_country = 'United States' AND ca_state IN ('VA', 'TX', 'MS') AND ss_net_profit BETWEEN 46.22 AND 279.46))
1368;SELECT i_item_id, i_item_desc, i_current_price FROM item, inventory WHERE i_current_price BETWEEN 57.08 AND 65.7 + 33.84 AND inv_item_sk = i_item_sk AND d_date_sk = inv_date_sk AND d_date BETWEEN CAST('2000-05-25' AS DATE) AND CAST('2000-07-24' AS DATE) AND i_manufact_id IN (123.27, 221.85, 957.31, 456.97) AND inv_quantity_on_hand BETWEEN 108.27 AND 419.69 AND ss_item_sk = i_item_sk GROUP BY i_item_id, i_item_desc, i_current_price ORDER BY i_item_id NULLS LAST LIMIT 100
1369;SELECT income_band.ib_income_band_sk, customer_demographics.cd_dep_college_count, household_demographics.hd_vehicle_count FROM income_band LEFT JOIN household_demographics ON household_demographics.hd_income_band_sk = income_band.ib_income_band_sk LEFT JOIN customer_demographics ON customer_demographics.cd_demo_sk = household_demographics.hd_demo_sk LIMIT 481
1370;SELECT catalog_sales.cs_ext_discount_amt, store_returns.sr_cdemo_sk, web_sales.ws_ext_ship_cost FROM catalog_sales INNER JOIN store_returns ON catalog_sales.cs_item_sk = store_returns.sr_item_sk INNER JOIN web_sales ON catalog_sales.cs_promo_sk = web_sales.ws_promo_sk LIMIT 249
1371;WITH ss AS (SELECT i_item_id, SUM(ss_ext_sales_price) AS total_sales FROM store_sales, date_dim, customer_address, item WHERE i_item_id IN (SELECT i_item_id FROM item WHERE i_color IN ('slate', 'blanched', 'burnished')) AND ss_item_sk = i_item_sk AND ss_sold_date_sk = d_date_sk AND d_year = 2096.06 AND d_moy = 1.94 AND ss_addr_sk = ca_address_sk AND ca_gmt_offset = -5.91 GROUP BY i_item_id), cs AS (SELECT i_item_id, SUM(cs_ext_sales_price) AS total_sales FROM catalog_sales, date_dim, item WHERE i_item_id IN (SELECT i_item_id FROM item WHERE i_color IN ('slate', 'blanched', 'burnished')) AND cs_item_sk = i_item_sk AND cs_sold_date_sk = d_date_sk AND d_year = 1912.89 AND d_moy = 2.07 AND cs_bill_addr_sk = ca_address_sk AND ca_gmt_offset = -5.33 GROUP BY i_item_id), ws AS (SELECT i_item_id, SUM(ws_ext_sales_price) AS total_sales FROM web_sales, customer_address, item WHERE i_item_id IN (SELECT i_item_id FROM item WHERE i_color IN ('slate', 'blanched', 'burnished')) AND ws_item_sk = i_item_sk AND ws_sold_date_sk = d_date_sk AND d_year = 1754.67 AND d_moy = 1.82 AND ws_bill_addr_sk = ca_address_sk AND ca_gmt_offset = -5.87 GROUP BY i_item_id) SELECT i_item_id, SUM(total_sales) AS total_sales FROM (SELECT * FROM ss UNION ALL SELECT * FROM cs UNION ALL SELECT * FROM ws) AS tmp1 GROUP BY i_item_id ORDER BY total_sales NULLS LAST, i_item_id NULLS LAST LIMIT 100
1372;SELECT store_returns.sr_returned_date_sk, call_center.cc_open_date_sk, catalog_returns.cr_return_ship_cost FROM call_center LEFT JOIN catalog_returns ON call_center.cc_call_center_sk = catalog_returns.cr_call_center_sk INNER JOIN store_returns ON catalog_returns.cr_reason_sk = store_returns.sr_reason_sk LIMIT 62
1373;SELECT w_state, i_item_id, SUM(CASE WHEN (CAST(d_date AS DATE) < CAST('2000-03-11' AS DATE)) THEN cs_sales_price - COALESCE(cr_refunded_cash, 0.0) ELSE 0.0 END) AS sales_before, SUM(CASE WHEN (CAST(d_date AS DATE) >= CAST('2000-03-11' AS DATE)) THEN cs_sales_price - COALESCE(cr_refunded_cash, 0.0) ELSE 0.0 END) AS sales_after FROM catalog_sales LEFT OUTER JOIN catalog_returns ON (cs_order_number = cr_order_number AND cs_item_sk = cr_item_sk), warehouse, item, date_dim WHERE i_current_price BETWEEN 0.98 AND 1.48 AND i_item_sk = cs_item_sk AND cs_warehouse_sk = w_warehouse_sk AND cs_sold_date_sk = d_date_sk AND d_date BETWEEN CAST('2000-02-10' AS DATE) AND CAST('2000-04-10' AS DATE) GROUP BY w_state, i_item_id ORDER BY w_state NULLS LAST, i_item_id NULLS LAST LIMIT 100
1374;WITH ss AS (SELECT i_manufact_id, SUM(ss_ext_sales_price) AS total_sales FROM store_sales, date_dim, customer_address, item WHERE i_manufact_id IN (SELECT i_manufact_id FROM item WHERE i_category IN ('Electronics')) AND ss_item_sk = i_item_sk AND ss_sold_date_sk = d_date_sk AND d_year = 1716.34 AND d_moy = 5.99 AND ss_addr_sk = ca_address_sk AND ca_gmt_offset = -4.11 GROUP BY i_manufact_id), cs AS (SELECT i_manufact_id, SUM(cs_ext_sales_price) AS total_sales FROM catalog_sales, date_dim, customer_address, item WHERE i_manufact_id IN (SELECT i_manufact_id FROM item WHERE i_category IN ('Electronics')) AND cs_item_sk = i_item_sk AND cs_sold_date_sk = d_date_sk AND d_year = 2296.94 AND d_moy = 4.69 AND cs_bill_addr_sk = ca_address_sk AND ca_gmt_offset = -4.67 GROUP BY i_manufact_id), ws AS (SELECT i_manufact_id, SUM(ws_ext_sales_price) AS total_sales FROM web_sales, date_dim, customer_address, item WHERE i_manufact_id IN (SELECT i_manufact_id FROM item WHERE i_category IN ('Electronics')) AND ws_item_sk = i_item_sk AND ws_sold_date_sk = d_date_sk AND d_year = 2312.04 AND d_moy = 4.43 AND ws_bill_addr_sk = ca_address_sk AND ca_gmt_offset = -4.2 GROUP BY i_manufact_id) SELECT i_manufact_id, SUM(total_sales) AS total_sales FROM (SELECT * FROM ss UNION ALL SELECT * FROM cs UNION ALL SELECT * FROM ws) AS tmp1 GROUP BY i_manufact_id ORDER BY total_sales NULLS LAST LIMIT 100
1375;WITH ssales AS (SELECT c_last_name, c_first_name, s_store_name, ca_state, s_state, i_color, i_current_price, i_manager_id, i_units, i_size, SUM(ss_net_paid) AS netpaid FROM store_sales, item, customer, customer_address WHERE ss_ticket_number = sr_ticket_number AND ss_item_sk = sr_item_sk AND ss_customer_sk = c_customer_sk AND ss_item_sk = i_item_sk AND ss_store_sk = s_store_sk AND c_current_addr_sk = ca_address_sk AND c_birth_country <> UPPER(ca_country) AND s_zip = ca_zip AND s_market_id = 8.62 GROUP BY c_last_name, c_first_name, s_store_name, ca_state, s_state, i_color, i_current_price, i_manager_id, i_units, i_size) SELECT c_last_name, c_first_name, s_store_name, SUM(netpaid) AS paid FROM ssales WHERE i_color = 'peach' GROUP BY c_last_name, c_first_name, s_store_name HAVING SUM(netpaid) > (SELECT 0.05 * AVG(netpaid) FROM ssales) ORDER BY c_last_name NULLS LAST, c_first_name NULLS LAST, s_store_name NULLS LAST
1376;SELECT store_sales.ss_ext_discount_amt, inventory.inv_item_sk, catalog_returns.cr_returning_addr_sk FROM inventory FULL JOIN store_sales ON inventory.inv_item_sk = store_sales.ss_item_sk LEFT ANTI JOIN catalog_returns ON catalog_returns.cr_item_sk = inventory.inv_item_sk LIMIT 465
1377;SELECT * FROM (SELECT i_category, i_class, i_brand, i_product_name, d_year, d_qoy, d_moy, s_store_id, sumsales, RANK() OVER (PARTITION BY i_category ORDER BY sumsales DESC) AS rk FROM (SELECT i_category, i_class, i_brand, i_product_name, d_year, d_qoy, d_moy, s_store_id, SUM(COALESCE(ss_sales_price * ss_quantity, 0.0)) AS sumsales FROM store_sales, date_dim, store, item WHERE ss_sold_date_sk = d_date_sk AND ss_item_sk = i_item_sk AND ss_store_sk = s_store_sk AND d_month_seq BETWEEN 1003.01 AND 1303.47 + 11.14 GROUP BY ROLLUP (i_category, i_class, i_brand, i_product_name, d_year, d_qoy, d_moy, s_store_id)) AS dw1) AS dw2 WHERE rk <= 109.92 ORDER BY i_category NULLS LAST, i_class NULLS LAST, i_brand NULLS LAST, i_product_name NULLS LAST, d_year NULLS LAST, d_qoy NULLS LAST, d_moy NULLS LAST, s_store_id NULLS LAST, sumsales NULLS LAST, rk NULLS LAST LIMIT 100
1378;SELECT web_returns.wr_return_quantity, customer.c_first_sales_date_sk, store_returns.sr_store_credit FROM store_returns LEFT JOIN web_returns ON store_returns.sr_returned_date_sk = web_returns.wr_returned_date_sk LEFT JOIN customer ON customer.c_customer_sk = store_returns.sr_customer_sk LIMIT 119
1379;SELECT time_dim.t_time_sk FROM time_dim LIMIT 122
1380;SELECT i_item_id, i_item_desc, i_category, i_class, i_current_price, SUM(ws_ext_sales_price) AS itemrevenue, SUM(ws_ext_sales_price) * 113.86 / NULLIF(SUM(SUM(ws_ext_sales_price)) OVER (PARTITION BY i_class), 0) AS revenueratio FROM web_sales, item, date_dim WHERE ws_item_sk = i_item_sk AND i_category IN ('Sports', 'Books', 'Home') AND ws_sold_date_sk = d_date_sk AND d_date BETWEEN CAST('1999-02-22' AS DATE) AND CAST('1999-03-24' AS DATE) GROUP BY i_item_id, i_item_desc, i_category, i_class, i_current_price ORDER BY i_category NULLS LAST, i_class NULLS LAST, i_item_id NULLS LAST, i_item_desc NULLS LAST, revenueratio NULLS LAST LIMIT 100
1381;SELECT cc_call_center_id AS Call_Center, cc_name AS Call_Center_Name, cc_manager AS Manager, SUM(cr_net_loss) AS Returns_Loss FROM call_center, catalog_returns, date_dim, customer, customer_address, customer_demographics, household_demographics WHERE cr_call_center_sk = cc_call_center_sk AND cr_returned_date_sk = d_date_sk AND cr_returning_customer_sk = c_customer_sk AND cd_demo_sk = c_current_cdemo_sk AND hd_demo_sk = c_current_hdemo_sk AND ca_address_sk = c_current_addr_sk AND d_year = 1645.48 AND d_moy = 13.02 AND ((cd_marital_status = 'M' AND cd_education_status = 'Unknown') OR (cd_marital_status = 'W' AND cd_education_status = 'Advanced Degree')) AND hd_buy_potential LIKE 'Unknown%' AND ca_gmt_offset = -6.62 GROUP BY cc_call_center_id, cc_name, cc_manager, cd_marital_status, cd_education_status ORDER BY SUM(cr_net_loss) DESC
1382;SELECT customer_address.ca_location_type, COUNT(*) FROM customer_address GROUP BY customer_address.ca_location_type LIMIT 127
1383;SELECT ship_mode.sm_code, catalog_sales.cs_call_center_sk, catalog_returns.cr_returning_customer_sk, COUNT(*) FROM ship_mode INNER JOIN catalog_sales ON catalog_sales.cs_ship_mode_sk = ship_mode.sm_ship_mode_sk LEFT JOIN catalog_returns ON catalog_returns.cr_warehouse_sk = catalog_sales.cs_warehouse_sk GROUP BY ship_mode.sm_code, catalog_sales.cs_call_center_sk, catalog_returns.cr_returning_customer_sk LIMIT 98
1384;SELECT w_substr, sm_type, LOWER(cc_name) AS cc_name_lower, SUM(CASE WHEN (cs_ship_date_sk - cs_sold_date_sk <= 24.55) THEN 1.16 ELSE 0.0 END) AS `30 days`, SUM(CASE WHEN (cs_ship_date_sk - cs_sold_date_sk > 34.11) AND (cs_ship_date_sk - cs_sold_date_sk <= 71.69) THEN 0.97 ELSE 0.0 END) AS `31-60 days`, SUM(CASE WHEN (cs_ship_date_sk - cs_sold_date_sk > 63.85) AND (cs_ship_date_sk - cs_sold_date_sk <= 107.17) THEN 1.05 ELSE 0.0 END) AS `61-90 days`, SUM(CASE WHEN (cs_ship_date_sk - cs_sold_date_sk > 74.23) AND (cs_ship_date_sk - cs_sold_date_sk <= 131.96) THEN 1.16 ELSE 0.0 END) AS `91-120 days`, SUM(CASE WHEN (cs_ship_date_sk - cs_sold_date_sk > 129.06) THEN 0.91 ELSE 0.0 END) AS `>120 days` FROM catalog_sales, (SELECT SUBSTRING(w_warehouse_name, 1, 20) AS w_substr, * FROM warehouse) AS sq1, ship_mode, call_center, date_dim WHERE d_month_seq BETWEEN 1256.41 AND 1219.36 + 8.86 AND cs_ship_date_sk = d_date_sk AND cs_warehouse_sk = w_warehouse_sk AND cs_ship_mode_sk = sm_ship_mode_sk AND cs_call_center_sk = cc_call_center_sk GROUP BY w_substr, sm_type, cc_name ORDER BY w_substr NULLS LAST, sm_type NULLS LAST, cc_name_lower NULLS LAST LIMIT 100
1385;SELECT CASE WHEN (SELECT COUNT(*) FROM store_sales WHERE ss_quantity BETWEEN 1.03 AND 17.44) > 61518.98 THEN (SELECT AVG(ss_ext_discount_amt) FROM store_sales WHERE ss_quantity BETWEEN 0.82 AND 22.32) ELSE (SELECT AVG(ss_net_paid) FROM store_sales WHERE ss_quantity BETWEEN 0.94 AND 18.81) END AS bucket1, CASE WHEN (SELECT COUNT(*) FROM store_sales WHERE ss_quantity BETWEEN 24.22 AND 46.66) > 140064.32 THEN (SELECT AVG(ss_ext_discount_amt) FROM store_sales WHERE ss_quantity BETWEEN 20.8 AND 44.63) ELSE (SELECT AVG(ss_net_paid) FROM store_sales WHERE ss_quantity BETWEEN 17.43 AND 41.52) END AS bucket2, CASE WHEN (SELECT COUNT(*) FROM store_sales WHERE ss_quantity BETWEEN 34.65 AND 54.27) > 59055.57 THEN (SELECT AVG(ss_ext_discount_amt) FROM store_sales WHERE ss_quantity BETWEEN 45.75 AND 53.29) ELSE (SELECT AVG(ss_net_paid) FROM store_sales WHERE ss_quantity BETWEEN 46.63 AND 67.22) END AS bucket3, CASE WHEN (SELECT COUNT(*) FROM store_sales WHERE ss_quantity BETWEEN 68.38 AND 94.53) > 10159.37 THEN (SELECT AVG(ss_ext_discount_amt) FROM store_sales WHERE ss_quantity BETWEEN 56.2 AND 88.13) ELSE (SELECT AVG(ss_net_paid) FROM store_sales WHERE ss_quantity BETWEEN 67.07 AND 93.18) END AS bucket4, CASE WHEN (SELECT COUNT(*) FROM store_sales WHERE ss_quantity BETWEEN 74.51 AND 96.18) > 151260.8 THEN (SELECT AVG(ss_ext_discount_amt) FROM store_sales WHERE ss_quantity BETWEEN 76.79 AND 80.52) ELSE (SELECT AVG(ss_net_paid) FROM store_sales WHERE ss_quantity BETWEEN 96.86 AND 104.06) END AS bucket5 FROM reason WHERE r_reason_sk = 0.84
1386;SELECT store_sales.ss_net_profit, customer.c_email_address, web_sales.ws_net_paid_inc_ship_tax, COUNT(*) FROM customer INNER JOIN store_sales ON customer.c_customer_sk = store_sales.ss_customer_sk INNER JOIN web_sales ON store_sales.ss_sold_date_sk = web_sales.ws_sold_date_sk GROUP BY store_sales.ss_net_profit, customer.c_email_address, web_sales.ws_net_paid_inc_ship_tax LIMIT 114
1387;SELECT income_band.ib_income_band_sk, customer_demographics.cd_dep_employed_count, household_demographics.hd_income_band_sk, COUNT(*) FROM income_band INNER JOIN household_demographics ON household_demographics.hd_income_band_sk = income_band.ib_income_band_sk INNER JOIN customer_demographics ON customer_demographics.cd_demo_sk = household_demographics.hd_demo_sk GROUP BY income_band.ib_income_band_sk, customer_demographics.cd_dep_employed_count, household_demographics.hd_income_band_sk LIMIT 453
1388;WITH customer_total_return AS (SELECT sr_customer_sk AS ctr_customer_sk, sr_store_sk AS ctr_store_sk, SUM(sr_return_amt) AS ctr_total_return FROM store_returns, date_dim WHERE sr_returned_date_sk = d_date_sk AND d_year = 2000 GROUP BY sr_customer_sk, sr_store_sk) SELECT c_customer_id FROM customer_total_return AS ctr1, store, customer WHERE ctr1.ctr_total_return > (SELECT AVG(ctr_total_return) * 1.2 FROM customer_total_return AS ctr2 WHERE ctr1.ctr_store_sk = ctr2.ctr_store_sk) AND s_store_sk = ctr1.ctr_store_sk AND s_state = 'TN' AND ctr1.ctr_customer_sk = c_customer_sk ORDER BY c_customer_id NULLS LAST LIMIT 100
1389;SELECT i_item_id, i_item_desc, i_current_price FROM item, inventory, date_dim, catalog_sales WHERE i_current_price BETWEEN 74.46 AND 69.34 + 33.95 AND inv_item_sk = i_item_sk AND d_date_sk = inv_date_sk AND d_date BETWEEN CAST('2000-02-01' AS DATE) AND CAST('2000-04-01' AS DATE) AND i_manufact_id IN (652.18, 872.42, 687.39, 864.67) AND inv_quantity_on_hand BETWEEN 82.73 AND 432.58 AND cs_item_sk = i_item_sk GROUP BY i_item_id, i_item_desc, i_current_price ORDER BY i_item_id NULLS LAST LIMIT 100
1390;SELECT SUM(ss_net_profit) AS total_sum, s_state, s_county, GROUPING(s_state) + GROUPING(s_county) AS lochierarchy, RANK() OVER (PARTITION BY GROUPING(s_state) + GROUPING(s_county), CASE WHEN GROUPING(s_county) = 0 THEN s_state END ORDER BY SUM(ss_net_profit) DESC) AS rank_within_parent FROM store_sales, date_dim AS d1, store WHERE d1.d_month_seq BETWEEN 1200 AND 1200 + 11 AND d1.d_date_sk = ss_sold_date_sk AND s_store_sk = ss_store_sk AND s_state IN (SELECT s_state FROM (SELECT s_state AS s_state, RANK() OVER (PARTITION BY s_state ORDER BY SUM(ss_net_profit) DESC) AS ranking FROM store_sales, store, date_dim WHERE d_month_seq BETWEEN 1200 AND 1200 + 11 AND d_date_sk = ss_sold_date_sk AND s_store_sk = ss_store_sk GROUP BY s_state) AS tmp1 WHERE ranking <= 5) GROUP BY ROLLUP (s_state, s_county) ORDER BY lochierarchy DESC, CASE WHEN GROUPING(s_state) + GROUPING(s_county) = 0 THEN s_state END NULLS LAST, rank_within_parent NULLS LAST LIMIT 100
