;query_id;query_hash;sf;sql_text;target_work_mem_mb;target_max_parallel_workers_per_gather;target_jit;target_enable_hashjoin;target_enable_indexscan;target_enable_nestloop;feature_total_cost;feature_plan_rows;feature_plan_width;feature_num_joins;feature_num_scans;feature_num_aggs;feature_num_sorts;feature_num_filters;feature_num_index_scans;feature_num_mem_nodes;feature_total_scan_size_bytes;feature_max_node_cost;metric_duration_ms;metric_actual_rows;metric_temp_written_blocks;metric_shared_hit_blocks;metric_shared_read_blocks;metric_peak_memory_mb;metric_max_log_planner_error;strat_label
2160;3350;f8b835ddc15ba96d119a8b4d23c10e1d;10;SELECT a.ca_state AS state, COUNT(*) AS cnt FROM customer_address AS a, customer AS c, store_sales AS s, date_dim AS d, item AS i WHERE a.ca_address_sk = c.c_current_addr_sk AND c.c_customer_sk = s.ss_customer_sk AND s.ss_sold_date_sk = d.d_date_sk AND s.ss_item_sk = i.i_item_sk AND d.d_month_seq = (SELECT DISTINCT (d_month_seq) FROM date_dim WHERE d_year = 1742 AND d_moy = 1.0) AND i.i_current_price > 1 * (SELECT AVG(j.i_current_price) FROM item AS j WHERE j.i_category = i.i_category) GROUP BY a.ca_state HAVING COUNT(*) >= 14 ORDER BY cnt NULLS FIRST, a.ca_state NULLS FIRST LIMIT 56;64;2;off;on;on;on;53338203.38;28801880;11;4;8;2;3;4;3;9;0;53338203.38;10.292;0;0;42830;0;0.0;5.3;J0_I1_H1_D2
2161;1761;dd5b73395235ba89ea7a7402ac1c1358;10;SELECT web_sales.* FROM web_sales JOIN web_site ON web_sales.ws_web_site_sk = web_site.web_site_sk LIMIT 127;64;0;off;on;on;on;508993.78;7198229;242;1;2;0;0;0;0;0;0;508993.78;0.153;127;0;306;0;4.0;4.8;J0_I1_H1_D0
2162;4505;b9d998c8b02af237754eecc50c6b7002;10;SELECT web_returns.* FROM web_returns JOIN item ON web_returns.wr_item_sk = item.i_item_sk LIMIT 355;106;0;off;on;on;on;68017.57;719222;174;1;2;0;0;0;0;0;24576;68017.57;2.261;355;0;2854;18;39.0;3.3;J0_I1_H1_D0
2163;955;e273bc9db9656bb3f03f1f1dbaae8bd2;10;SELECT store_sales.* FROM store_sales JOIN date_dim ON store_sales.ss_sold_date_sk = date_dim.d_date_sk JOIN customer ON store_sales.ss_customer_sk = customer.c_customer_sk LIMIT 138;128;4;on;on;on;on;2983471.78;28801880;155;2;3;0;0;0;0;4;73908224;2983471.78;37.352;500000;0;28528;53970;0.0;5.3;J1_I1_H1_D4
2164;4927;2a330736877f96f4c931e8d7fe031058;10;SELECT inventory.* FROM inventory JOIN date_dim ON inventory.inv_date_sk = date_dim.d_date_sk JOIN item ON inventory.inv_item_sk = item.i_item_sk LIMIT 483;64;0;off;on;on;on;17213548.61;133108696;28;2;3;0;0;0;0;2;8192;17213548.61;18.266;73049;0;13890;4;3931.0;5.4;J0_I1_H1_D0
2165;2515;c980be78f6155bc4fb9e6288e49942f0;10;SELECT catalog_sales.* FROM catalog_sales JOIN item ON catalog_sales.cs_item_sk = item.i_item_sk JOIN warehouse ON catalog_sales.cs_warehouse_sk = warehouse.w_warehouse_sk LIMIT 92;64;0;off;on;on;on;1596715.79;14400819;242;2;3;0;0;0;0;0;0;1596715.79;1.734;92;0;860;0;13.0;5.2;J0_I1_H1_D0
2166;2274;c492a25496117abddc91c633d9b8a3b5;10;SELECT inventory.* FROM inventory JOIN item ON inventory.inv_item_sk = item.i_item_sk JOIN date_dim ON inventory.inv_date_sk = date_dim.d_date_sk LIMIT 267;64;0;off;on;on;on;17213548.61;133108696;28;2;3;0;0;0;0;2;0;17213548.61;18.282;73049;0;12162;0;3908.0;5.7;J0_I1_H1_D0
2167;4685;cf31e4bdd59aba7b77c2f9a6dbc7bda0;10;SELECT web_sales.* FROM web_sales JOIN date_dim ON web_sales.ws_sold_date_sk = date_dim.d_date_sk JOIN web_site ON web_sales.ws_web_site_sk = web_site.web_site_sk LIMIT 125;64;0;off;on;on;on;9198152.61;7197029;242;2;3;0;0;0;1;0;139264;9198152.61;22.692;35795;0;433572;68;3.0;4.8;J0_I1_H1_D0
2168;2273;a33d823910931e212c85afb5dcf5f688;10;SELECT store_sales.* FROM store_sales JOIN customer ON store_sales.ss_customer_sk = customer.c_customer_sk LIMIT 190;128;4;on;on;on;on;2669807.82;28801880;155;1;2;0;0;0;0;2;71409664;2669807.82;33.572;500000;0;17379;43234;0.0;5.2;J1_I1_H1_D4
2169;4897;c0d31d8c29535a6acd03c0c028ac49f3;10;SELECT store_returns.* FROM store_returns JOIN date_dim ON store_returns.sr_returned_date_sk = date_dim.d_date_sk JOIN customer ON store_returns.sr_customer_sk = customer.c_customer_sk LIMIT 217;128;4;on;on;on;on;311618.75;2877735;142;2;3;0;0;0;0;4;69304320;311618.75;43.408;500000;0;30683;41970;0.0;4.1;J1_I1_H1_D4
2170;3044;5a05b5991d3d4292a31ff5497efb055e;10;SELECT store_sales.* FROM store_sales JOIN date_dim ON store_sales.ss_sold_date_sk = date_dim.d_date_sk JOIN item ON store_sales.ss_item_sk = item.i_item_sk LIMIT 66;82;2;off;on;on;on;1407975981.95;27541318;155;2;4;0;0;0;1;0;57344;1407975981.95;15.005;73050;0;13343;115;8.0;5.6;J0_I1_H1_D2
2171;1215;9487be2aa882766b8a593343ee37731c;10;SELECT web_returns.* FROM web_returns JOIN customer ON web_returns.wr_refunded_customer_sk = customer.c_customer_sk JOIN date_dim ON web_returns.wr_returned_date_sk = date_dim.d_date_sk LIMIT 334;64;2;off;on;on;on;108309.92;719222;174;2;3;0;0;0;0;4;66813952;108309.92;58.467;500001;0;31575;40490;0.0;3.3;J0_I1_H1_D2
2172;4399;36d1373bc380eabe3cfa978bd790f58e;10;SELECT store_returns.* FROM store_returns JOIN date_dim ON store_returns.sr_returned_date_sk = date_dim.d_date_sk JOIN item ON store_returns.sr_item_sk = item.i_item_sk LIMIT 350;64;0;off;on;on;on;3201170.57;2776151;142;2;3;0;0;0;1;0;1507328;3201170.57;25.333;35810;0;437064;736;39.0;3.9;J0_I1_H1_D0
2173;1986;619cb5e12b187051ad3ca2c636a79422;10;SELECT store_sales.* FROM store_sales JOIN date_dim ON store_sales.ss_sold_date_sk = date_dim.d_date_sk JOIN store ON store_sales.ss_store_sk = store.s_store_sk LIMIT 160;64;0;off;on;on;on;1718989.28;28801880;155;2;3;0;0;0;0;4;0;1718989.28;14.706;73049;0;8053;0;3890.0;5.2;J0_I1_H1_D0
2174;4322;30961cbb13abe4ddfb9d4ea339e1d708;10;SELECT inventory.* FROM inventory JOIN item ON inventory.inv_item_sk = item.i_item_sk LIMIT 472;64;0;off;on;on;on;15379410.72;133108696;28;1;2;0;0;0;0;0;0;15379410.72;1.858;472;0;3795;0;52.0;5.4;J0_I1_H1_D0
2175;1233;59f3693eec8485d27bb4d26abef3bfe0;10;SELECT web_returns.* FROM web_returns JOIN customer ON web_returns.wr_refunded_customer_sk = customer.c_customer_sk JOIN item ON web_returns.wr_item_sk = item.i_item_sk LIMIT 265;128;4;on;on;on;on;138927.42;719222;174;2;3;0;0;0;0;2;65101824;138927.42;38.507;500000;0;27874;47350;29.0;3.4;J1_I1_H1_D4
2176;4103;6f830be0cb0bec8b8b537d9819463849;10;SELECT catalog_sales.* FROM catalog_sales JOIN item ON catalog_sales.cs_item_sk = item.i_item_sk LIMIT 58;64;0;off;on;on;on;1239524.61;14400819;242;1;2;0;0;0;0;0;0;1239524.61;1.63;58;0;480;0;7.0;5.4;J0_I1_H1_D0
2177;3437;5e0fd81416b0c8e706cf9b342be99991;10;SELECT web_returns.* FROM web_returns JOIN date_dim ON web_returns.wr_returned_date_sk = date_dim.d_date_sk LIMIT 267;64;0;off;on;on;on;772449.99;685299;174;1;2;0;0;0;1;0;0;772449.99;22.355;35856;0;326415;0;0.0;3.4;J0_I1_H1_D0
2178;189;9bf527b949facb1f2a46bf9db01a716e;10;SELECT catalog_sales.* FROM catalog_sales JOIN date_dim ON catalog_sales.cs_sold_date_sk = date_dim.d_date_sk LIMIT 277;512;0;off;on;on;off;18064766.69;14320654;242;1;2;0;0;0;1;0;0;18064766.69;15.168;73049;0;8020;21;3878.0;4.7;J0_I1_H1_D0
2179;376;e2375d5524b1ae7c6ac4b2cc79aecde3;10;SELECT inventory.* FROM inventory JOIN item ON inventory.inv_item_sk = item.i_item_sk JOIN warehouse ON inventory.inv_warehouse_sk = warehouse.w_warehouse_sk LIMIT 194;64;0;off;on;on;on;17209656.51;133108696;28;2;3;0;0;0;0;2;0;17209656.51;1.822;194;0;1573;0;31.0;5.8;J0_I1_H1_D0
2180;1146;429844f6cec6f8f229b97e99a84d8b12;10;SELECT store_sales.* FROM store_sales JOIN customer ON store_sales.ss_customer_sk = customer.c_customer_sk JOIN date_dim ON store_sales.ss_sold_date_sk = date_dim.d_date_sk LIMIT 456;64;2;off;on;on;on;2983471.78;28801880;155;2;3;0;0;0;0;4;63283200;2983471.78;61.974;500001;0;35989;45981;0.0;4.8;J0_I1_H1_D2
2181;1035;d5a974b3cee5fbfc7bb0910c74b3e4a6;10;SELECT web_sales.* FROM web_sales JOIN date_dim ON web_sales.ws_sold_date_sk = date_dim.d_date_sk LIMIT 75;64;0;off;on;on;on;9018220.11;7197029;242;1;2;0;0;0;1;0;0;9018220.11;20.797;35795;0;325086;0;0.0;5.0;J0_I1_H1_D0
2182;3575;65954a1803eab79e8f9612580bb98034;10;SELECT store_returns.* FROM store_returns JOIN date_dim ON store_returns.sr_returned_date_sk = date_dim.d_date_sk LIMIT 103;64;0;off;on;on;on;3106726.06;2776151;142;1;2;0;0;0;1;0;0;3106726.06;21.603;35805;0;325461;0;0.0;4.4;J0_I1_H1_D0
2183;4289;b094158145100b1ba2945da84485c272;10;SELECT web_sales.* FROM web_sales JOIN date_dim ON web_sales.ws_sold_date_sk = date_dim.d_date_sk LIMIT 157;512;0;off;on;on;off;9018220.11;7197029;242;1;2;0;0;0;1;0;24576;9018220.11;14.46;73049;0;8029;0;3878.0;4.7;J0_I1_H1_D0
2184;645;ae9370411d23265ad8fb2a438a05f1f3;10;SELECT store_returns.* FROM store_returns JOIN date_dim ON store_returns.sr_returned_date_sk = date_dim.d_date_sk JOIN customer ON store_returns.sr_customer_sk = customer.c_customer_sk LIMIT 227;64;2;off;on;on;on;311618.75;2877735;142;2;3;0;0;0;0;4;60391424;311618.75;57.104;500001;0;35380;36655;0.0;4.1;J0_I1_H1_D2
2185;1909;e4a33cbe4dc5903b837ed73e8149a54c;10;SELECT inventory.* FROM inventory JOIN warehouse ON inventory.inv_warehouse_sk = warehouse.w_warehouse_sk LIMIT 337;64;0;off;on;on;on;4136258.76;133108696;28;1;2;0;0;0;0;2;0;4136258.76;0.126;337;0;16;0;9.0;5.6;J0_I1_H1_D0
2186;2259;2c2423f7158362a3c95c199fe0cdbe43;10;SELECT store_sales.* FROM store_sales JOIN customer ON store_sales.ss_customer_sk = customer.c_customer_sk JOIN date_dim ON store_sales.ss_sold_date_sk = date_dim.d_date_sk LIMIT 54;64;2;off;on;on;on;2983471.78;28801880;155;2;3;0;0;0;0;4;58695680;2983471.78;58.59;500001;0;39077;42808;0.0;5.7;J0_I1_H1_D2
2187;4188;8862da9cc792d8917ee02cf552485f19;10;SELECT store_returns.* FROM store_returns JOIN customer ON store_returns.sr_customer_sk = customer.c_customer_sk LIMIT 493;128;4;on;on;on;on;607513.0;2779125;142;1;2;0;0;0;1;0;3031040;607513.0;1.04;510;0;1896;0;0.0;3.8;J1_I1_H1_D4
2188;1679;ff85bc4a3a18833793b717f52635559e;10;SELECT web_returns.* FROM web_returns JOIN item ON web_returns.wr_item_sk = item.i_item_sk JOIN date_dim ON web_returns.wr_returned_date_sk = date_dim.d_date_sk LIMIT 396;64;0;off;on;on;on;814116.26;685299;174;2;3;0;0;0;1;0;0;814116.26;24.703;35865;0;439008;0;44.0;3.2;J0_I1_H1_D0
2189;2093;9fd217bbb710605a1ae9d36e4f12538c;10;SELECT web_returns.* FROM web_returns JOIN item ON web_returns.wr_item_sk = item.i_item_sk LIMIT 451;64;0;off;on;on;on;68017.57;719222;174;1;2;0;0;0;0;0;90112;68017.57;2.857;451;0;3616;33;50.0;3.2;J0_I1_H1_D0
2190;3696;7c90cf23c9a1c2594ca95584b69a87d0;10;SELECT catalog_sales.* FROM catalog_sales JOIN customer ON catalog_sales.cs_bill_customer_sk = customer.c_customer_sk JOIN item ON catalog_sales.cs_item_sk = item.i_item_sk LIMIT 330;4;0;off;off;on;on;14944978.44;14331215;242;2;3;0;0;0;1;0;434176;14944978.44;2.656;330;0;2984;0;37.0;4.6;J0_I1_H0_D0
2191;3892;bbbb6a8822098f21924d8525b51e2544;10;SELECT web_sales.* FROM web_sales JOIN customer ON web_sales.ws_bill_customer_sk = customer.c_customer_sk LIMIT 391;64;2;off;on;on;on;2609107.0;7197269;242;1;2;0;0;0;1;0;425984;2609107.0;0.286;391;0;414;0;0.0;4.3;J0_I1_H1_D2
2192;4746;ac7ac3f5eb895102b376fc1f9680c656;10;SELECT store_returns.* FROM store_returns JOIN customer ON store_returns.sr_customer_sk = customer.c_customer_sk JOIN date_dim ON store_returns.sr_returned_date_sk = date_dim.d_date_sk LIMIT 353;64;2;off;on;on;on;311618.75;2877735;142;2;3;0;0;0;0;4;57114624;311618.75;49.581;500001;0;37605;34470;0.0;3.9;J0_I1_H1_D2
2193;3790;b3fea754d700e2a9ccf2595600a4e937;10;SELECT inventory.* FROM inventory JOIN date_dim ON inventory.inv_date_sk = date_dim.d_date_sk JOIN item ON inventory.inv_item_sk = item.i_item_sk LIMIT 463;64;0;off;on;on;on;17213548.61;133108696;28;2;3;0;0;0;0;2;0;17213548.61;19.94;73049;0;13738;0;3929.0;5.5;J0_I1_H1_D0
2194;4157;37a5019bd5f80d7e9efe4feea3863615;10;SELECT catalog_sales.* FROM catalog_sales JOIN warehouse ON catalog_sales.cs_warehouse_sk = warehouse.w_warehouse_sk LIMIT 217;512;0;off;on;on;off;853049.04;14400819;242;1;2;0;0;0;0;2;57344;853049.04;0.149;218;0;31;0;9.0;4.8;J0_I1_H1_D0
2195;1715;18d588ad201f19981f7dc11522885836;10;SELECT catalog_sales.* FROM catalog_sales JOIN customer ON catalog_sales.cs_bill_customer_sk = customer.c_customer_sk JOIN item ON catalog_sales.cs_item_sk = item.i_item_sk LIMIT 169;64;0;off;on;on;on;14944978.44;14331215;242;2;3;0;0;0;1;0;0;14944978.44;2.288;169;0;1544;0;19.0;4.9;J0_I1_H1_D0
2196;4719;9f27617a99ffaa9dad7cf3d068770220;10;SELECT store_returns.* FROM store_returns JOIN date_dim ON store_returns.sr_returned_date_sk = date_dim.d_date_sk LIMIT 98;512;0;off;on;on;off;3106726.06;2776151;142;1;2;0;0;0;1;0;0;3106726.06;14.129;73049;0;8020;0;3878.0;4.5;J0_I1_H1_D0
2197;4319;4bdf7e28f7711eeb2399fe2e7b7df8cb;10;SELECT inventory.* FROM inventory JOIN warehouse ON inventory.inv_warehouse_sk = warehouse.w_warehouse_sk JOIN item ON inventory.inv_item_sk = item.i_item_sk LIMIT 311;64;0;off;on;on;on;17209656.51;133108696;28;2;3;0;0;0;0;2;0;17209656.51;1.793;311;0;2513;0;44.0;5.6;J0_I1_H1_D0
2198;3657;7ea77ad15a10576063065c371b4153f2;10;SELECT web_returns.* FROM web_returns JOIN date_dim ON web_returns.wr_returned_date_sk = date_dim.d_date_sk JOIN item ON web_returns.wr_item_sk = item.i_item_sk LIMIT 171;64;0;off;on;on;on;814116.26;685299;174;2;3;0;0;0;1;0;0;814116.26;23.761;35848;0;436100;0;19.0;3.6;J0_I1_H1_D0
2199;3735;1318a0af2aab5ca1cc6be7a8b0b01858;10;SELECT web_sales.* FROM web_sales JOIN web_site ON web_sales.ws_web_site_sk = web_site.web_site_sk JOIN item ON web_sales.ws_item_sk = item.i_item_sk LIMIT 69;512;0;off;on;on;off;805130.13;7198229;242;2;3;0;0;0;0;0;0;805130.13;0.594;69;0;32;276;10.0;5.0;J0_I1_H1_D0
2200;2460;2dda81df16bd6a2167df0556904c59f3;10;SELECT web_returns.* FROM web_returns JOIN date_dim ON web_returns.wr_returned_date_sk = date_dim.d_date_sk LIMIT 366;512;0;off;on;on;off;772449.99;685299;174;1;2;0;0;0;1;0;0;772449.99;18.015;73049;0;8041;0;3878.0;3.3;J0_I1_H1_D0
2201;1044;4267312f05144ee270c11abbeca75ee7;10;SELECT web_returns.* FROM web_returns JOIN customer ON web_returns.wr_refunded_customer_sk = customer.c_customer_sk LIMIT 73;64;2;off;on;on;on;97223.39;719222;174;1;2;0;0;0;0;2;55287808;97223.39;49.331;500001;0;26412;33589;0.0;4.0;J0_I1_H1_D2
2202;2338;ccd9bffcf2cd1105542c9bdbc3b4c4e7;10;SELECT inventory.* FROM inventory JOIN date_dim ON inventory.inv_date_sk = date_dim.d_date_sk JOIN warehouse ON inventory.inv_warehouse_sk = warehouse.w_warehouse_sk LIMIT 206;64;0;off;on;on;on;5970148.93;133108696;28;2;3;0;0;0;0;4;0;5970148.93;14.899;73049;0;10026;0;3887.0;5.8;J0_I1_H1_D0
2203;4563;e64800ce42cf23466c36e6f725dfdb09;10;SELECT inventory.* FROM inventory JOIN warehouse ON inventory.inv_warehouse_sk = warehouse.w_warehouse_sk JOIN date_dim ON inventory.inv_date_sk = date_dim.d_date_sk LIMIT 393;64;0;off;on;on;on;5970148.93;133108696;28;2;3;0;0;0;0;4;0;5970148.93;14.372;73049;0;8029;0;3887.0;5.5;J0_I1_H1_D0
2204;4448;522800aa27524308ac548497a7bc1809;10;SELECT store_sales.* FROM store_sales JOIN customer ON store_sales.ss_customer_sk = customer.c_customer_sk LIMIT 424;128;4;on;on;on;on;2669807.82;28801880;155;1;2;0;0;0;0;2;54099968;2669807.82;33.76;500000;0;28604;32057;0.0;4.8;J1_I1_H1_D4
2205;4744;a69e3bf6335b87cea3cab5dd567525d3;10;SELECT inventory.* FROM inventory JOIN item ON inventory.inv_item_sk = item.i_item_sk LIMIT 204;64;0;off;on;on;on;15379410.72;133108696;28;1;2;0;0;0;0;0;0;15379410.72;1.534;204;0;1645;0;23.0;5.8;J0_I1_H1_D0
2206;169;06253b68ed94a76a5d6d6bec03114375;10;SELECT web_returns.* FROM web_returns JOIN date_dim ON web_returns.wr_returned_date_sk = date_dim.d_date_sk JOIN customer ON web_returns.wr_refunded_customer_sk = customer.c_customer_sk LIMIT 466;64;2;off;on;on;on;108309.92;719222;174;2;3;0;0;0;0;4;51421184;108309.92;53.046;500001;0;41195;30895;0.0;3.1;J0_I1_H1_D2
2207;4149;74743a170300746793ad38bf17b12c0e;10;SELECT inventory.* FROM inventory JOIN date_dim ON inventory.inv_date_sk = date_dim.d_date_sk JOIN item ON inventory.inv_item_sk = item.i_item_sk LIMIT 255;64;0;off;on;on;on;17213548.61;133108696;28;2;3;0;0;0;0;2;0;17213548.61;15.769;73049;0;12066;0;3906.0;5.7;J0_I1_H1_D0
2208;4835;5dbbb0c205765e6c7a099c95257d2779;10;SELECT web_returns.* FROM web_returns JOIN date_dim ON web_returns.wr_returned_date_sk = date_dim.d_date_sk JOIN item ON web_returns.wr_item_sk = item.i_item_sk LIMIT 167;64;0;off;on;on;on;814116.26;685299;174;2;3;0;0;0;1;0;0;814116.26;23.839;35848;0;436052;0;19.0;3.6;J0_I1_H1_D0
2209;2690;7c68638b2e23037ec5e0f8b97ed35c3a;10;SELECT store_sales.* FROM store_sales JOIN store ON store_sales.ss_store_sk = store.s_store_sk JOIN item ON store_sales.ss_item_sk = item.i_item_sk LIMIT 376;4;0;off;off;on;on;4478891.12;28801880;155;2;3;0;0;0;0;0;57344;4478891.12;2.621;396;0;3292;0;45.0;4.9;J0_I1_H0_D0
2210;3646;e9028826b4915b4d2bd9f0b73e06430b;10;SELECT catalog_sales.* FROM catalog_sales JOIN warehouse ON catalog_sales.cs_warehouse_sk = warehouse.w_warehouse_sk JOIN customer ON catalog_sales.cs_bill_customer_sk = customer.c_customer_sk LIMIT 451;64;2;off;on;on;on;12134145.42;14331215;242;2;3;0;0;0;1;0;606208;12134145.42;0.453;451;0;584;0;2.0;4.5;J0_I1_H1_D2
2211;43;44b9b5fea9e15d7d7cc03e4d28420642;10;SELECT web_returns.* FROM web_returns JOIN customer ON web_returns.wr_refunded_customer_sk = customer.c_customer_sk LIMIT 440;64;2;off;on;on;on;97223.39;719222;174;1;2;0;0;0;0;2;49487872;97223.39;48.899;500001;0;30463;29586;0.0;3.2;J0_I1_H1_D2
2212;4290;6df5286b782edf208d4229b036dbcb3d;10;SELECT web_sales.* FROM web_sales JOIN item ON web_sales.ws_item_sk = item.i_item_sk LIMIT 480;512;0;off;on;on;off;625194.76;7198229;242;1;2;0;0;0;0;0;122880;625194.76;2.311;480;0;228;1230;0.0;4.2;J0_I1_H1_D0
2213;4473;573dccfe683ae5111246dbcb3d67f226;10;SELECT web_returns.* FROM web_returns JOIN item ON web_returns.wr_item_sk = item.i_item_sk JOIN date_dim ON web_returns.wr_returned_date_sk = date_dim.d_date_sk LIMIT 50;64;0;off;on;on;on;814116.26;685299;174;2;3;0;0;0;1;0;0;814116.26;23.703;35832;0;434468;0;6.0;4.1;J0_I1_H1_D0
2214;2837;481fef66926b659a01975b2c3f53e596;10;SELECT catalog_sales.* FROM catalog_sales JOIN warehouse ON catalog_sales.cs_warehouse_sk = warehouse.w_warehouse_sk LIMIT 292;207;0;off;on;on;on;853049.04;14400819;242;1;2;0;0;0;0;2;122880;853049.04;0.191;294;0;40;0;9.0;4.7;J0_I1_H1_D0
2215;487;dbd0020116ffc76b11398b145eb18b3d;10;SELECT web_sales.* FROM web_sales JOIN item ON web_sales.ws_item_sk = item.i_item_sk LIMIT 174;64;0;off;on;on;on;625194.76;7198229;242;1;2;0;0;0;0;0;0;625194.76;2.334;174;0;1420;0;20.0;4.6;J0_I1_H1_D0
2216;579;4532bde20023fe1eb4f6996b9f29934d;10;SELECT web_sales.* FROM web_sales JOIN item ON web_sales.ws_item_sk = item.i_item_sk JOIN date_dim ON web_sales.ws_sold_date_sk = date_dim.d_date_sk LIMIT 65;64;0;off;on;on;on;9314338.38;7197029;242;2;3;0;0;0;1;0;0;9314338.38;23.027;35795;0;433972;0;8.0;5.0;J0_I1_H1_D0
2217;2041;d1377fb63c1d59e0d907473c436a6b53;10;SELECT store_returns.* FROM store_returns JOIN date_dim ON store_returns.sr_returned_date_sk = date_dim.d_date_sk JOIN customer ON store_returns.sr_customer_sk = customer.c_customer_sk LIMIT 103;128;4;on;on;on;on;311618.75;2877735;142;2;3;0;0;0;0;4;47661056;311618.75;41.063;500000;0;44303;28340;0.0;4.4;J1_I1_H1_D4
2218;1291;603ccc803855ac87b78c563aed422152;10;SELECT inventory.* FROM inventory JOIN warehouse ON inventory.inv_warehouse_sk = warehouse.w_warehouse_sk LIMIT 365;512;0;off;on;on;off;4136258.76;133108696;28;1;2;0;0;0;0;2;0;4136258.76;0.121;365;0;16;0;9.0;5.6;J0_I1_H1_D0
2219;4740;8227bd6f4f1ec47392797568fe9523e6;10;SELECT catalog_sales.* FROM catalog_sales JOIN warehouse ON catalog_sales.cs_warehouse_sk = warehouse.w_warehouse_sk LIMIT 392;109;0;off;on;on;on;853049.04;14400819;242;1;2;0;0;0;0;2;24576;853049.04;0.21;393;0;49;0;9.0;4.6;J0_I1_H1_D0
2220;875;dff790a619dc48f6a27176fe81d7c05f;10;SELECT catalog_sales.* FROM catalog_sales JOIN item ON catalog_sales.cs_item_sk = item.i_item_sk JOIN customer ON catalog_sales.cs_bill_customer_sk = customer.c_customer_sk LIMIT 416;64;0;off;on;on;on;14944978.44;14331215;242;2;3;0;0;0;1;0;0;14944978.44;2.895;416;0;3772;0;46.0;4.5;J0_I1_H1_D0
2221;3927;0ba410f4029ae049c9a94910d7d5b932;10;SELECT web_returns.* FROM web_returns JOIN date_dim ON web_returns.wr_returned_date_sk = date_dim.d_date_sk LIMIT 315;512;0;off;on;on;off;772449.99;685299;174;1;2;0;0;0;1;0;0;772449.99;15.102;73049;0;8038;0;3878.0;3.3;J0_I1_H1_D0
2222;4607;bb7fbee0f70a43074005ae6190b2920b;10;SELECT store_returns.* FROM store_returns JOIN item ON store_returns.sr_item_sk = item.i_item_sk LIMIT 308;64;0;off;on;on;on;188282.46;2877735;142;1;2;0;0;0;0;0;57344;188282.46;3.041;308;0;2477;21;34.0;4.0;J0_I1_H1_D0
2223;1774;2a3571d9d797c26e41c8b2698c40743d;10;SELECT web_sales.* FROM web_sales JOIN date_dim ON web_sales.ws_sold_date_sk = date_dim.d_date_sk JOIN item ON web_sales.ws_item_sk = item.i_item_sk LIMIT 304;512;0;off;on;on;off;9314338.38;7197029;242;2;3;0;0;0;1;0;106496;9314338.38;16.449;73049;0;9248;0;3878.0;4.4;J0_I1_H1_D0
2224;1609;82ffdb9523bcd5ede81a4e2e4ad7e073;10;SELECT web_sales.* FROM web_sales JOIN web_site ON web_sales.ws_web_site_sk = web_site.web_site_sk LIMIT 108;64;0;off;on;on;on;508993.78;7198229;242;1;2;0;0;0;0;0;8192;508993.78;0.389;108;0;329;3;5.0;4.8;J0_I1_H1_D0
2225;1217;41fdb6f1b726bbf825778d28ccf9f5af;10;SELECT web_sales.* FROM web_sales JOIN date_dim ON web_sales.ws_sold_date_sk = date_dim.d_date_sk JOIN item ON web_sales.ws_item_sk = item.i_item_sk LIMIT 475;64;0;off;on;on;on;9314338.38;7197029;242;2;3;0;0;0;1;0;196608;9314338.38;26.566;35795;0;437340;96;52.0;4.2;J0_I1_H1_D0
2226;4144;e350a03e74d3ba6c757daa4c2d477c42;10;SELECT inventory.* FROM inventory JOIN date_dim ON inventory.inv_date_sk = date_dim.d_date_sk LIMIT 211;64;0;off;on;on;on;4139903.13;133108696;28;1;2;0;0;0;0;2;0;4139903.13;15.777;73049;0;8017;0;3878.0;5.8;J0_I1_H1_D0
2227;238;4c8caefe448abc33bfc8b4a12bb90bd0;10;SELECT web_sales.* FROM web_sales JOIN web_site ON web_sales.ws_web_site_sk = web_site.web_site_sk LIMIT 340;98;0;off;on;on;on;428002.68;7198229;242;1;2;0;0;0;0;2;57344;428002.68;0.196;340;0;47;0;10.0;4.3;J0_I1_H1_D0
2228;4163;abf8a7e27bfa513bac093add833f46e1;10;SELECT store_returns.* FROM store_returns JOIN item ON store_returns.sr_item_sk = item.i_item_sk LIMIT 421;64;0;off;on;on;on;188282.46;2877735;142;1;2;0;0;0;0;0;8192;188282.46;2.653;421;0;3391;3;46.0;3.8;J0_I1_H1_D0
2229;2574;ec65dc1a46b04b3c30db2da2af9debc8;10;SELECT store_sales.* FROM store_sales JOIN store ON store_sales.ss_store_sk = store.s_store_sk JOIN date_dim ON store_sales.ss_sold_date_sk = date_dim.d_date_sk LIMIT 217;26;2;off;on;on;on;1718989.28;28801880;155;2;3;0;0;0;0;4;0;1718989.28;11.809;73050;0;10653;30;0.0;5.1;J0_I1_H1_D2
2230;2196;ada297f00bdd83aab22c238ec65b73f9;10;SELECT catalog_sales.* FROM catalog_sales JOIN customer ON catalog_sales.cs_bill_customer_sk = customer.c_customer_sk JOIN item ON catalog_sales.cs_item_sk = item.i_item_sk LIMIT 437;64;0;off;on;on;on;14944978.44;14331215;242;2;3;0;0;0;1;0;0;14944978.44;2.901;437;0;3964;0;48.0;4.5;J0_I1_H1_D0
2231;4044;855e13b71eec3f108c7ec1aeb606692c;10;SELECT web_sales.* FROM web_sales JOIN date_dim ON web_sales.ws_sold_date_sk = date_dim.d_date_sk JOIN customer ON web_sales.ws_bill_customer_sk = customer.c_customer_sk LIMIT 78;64;2;off;on;on;on;1035553.09;7198229;242;2;3;0;0;0;0;4;44515328;1035553.09;54.208;500001;0;45155;26870;0.0;5.0;J0_I1_H1_D2
